fecha,clae6,puestos
2007-02-01,131110,1832
2007-02-01,131120,621
2007-02-01,131131,1487
2007-02-01,131132,5782
2007-02-01,131139,2979
2007-02-01,131201,233
2007-02-01,131202,4821
2007-02-01,131209,6976
2007-02-01,131300,8860
2007-02-01,139100,3767
2007-02-01,139201,878
2007-02-01,139202,1236
2007-02-01,139203,857
2007-02-01,139204,1258
2007-02-01,139209,4193
2007-02-01,139300,647
2007-02-01,139400,743
2007-02-01,139900,11470
2007-02-01,141110,5314
2007-02-01,141120,4260
2007-02-01,141130,3271
2007-02-01,141140,477
2007-02-01,141191,1151
2007-02-01,141199,29320
2007-02-01,141201,516
2007-02-01,141202,595
2007-02-01,142000,281
2007-02-01,143010,2079
2007-02-01,143020,3385
2007-02-01,149000,444
2007-02-01,151100,13627
2007-02-01,151200,2851
2007-02-01,152011,8280
2007-02-01,152021,6010
2007-02-01,152031,5757
2007-02-01,152040,2504
2007-02-01,161001,4345
2007-02-01,161002,10339
2007-02-01,162100,3405
2007-02-01,162201,3930
2007-02-01,162202,769
2007-02-01,162300,588
2007-02-01,162901,625
2007-02-01,162902,331
2007-02-01,162903,167
2007-02-01,162909,6456
2007-02-01,170101,1879
2007-02-01,170102,7769
2007-02-01,170201,2777
2007-02-01,170202,7597
2007-02-01,170910,5356
2007-02-01,170990,7913
2007-02-01,181101,5089
2007-02-01,181109,16157
2007-02-01,181200,5001
2007-02-01,182000,118
2007-02-01,191000,185
2007-02-01,192000,6925
2007-02-01,201110,1546
2007-02-01,201120,1039
2007-02-01,201130,891
2007-02-01,201180,886
2007-02-01,201190,2001
2007-02-01,201210,392
2007-02-01,201220,155
2007-02-01,201300,552
2007-02-01,201401,2557
2007-02-01,201409,1269
2007-02-01,202101,4748
2007-02-01,202200,6357
2007-02-01,202311,2036
2007-02-01,202312,6033
2007-02-01,202320,9047
2007-02-01,202906,470
2007-02-01,202907,1071
2007-02-01,202908,13740
2007-02-01,203000,242
2007-02-01,204000,135
2007-02-01,210010,25887
2007-02-01,210020,2569
2007-02-01,210030,677
2007-02-01,210090,1593
2007-02-01,221110,3852
2007-02-01,221120,1044
2007-02-01,221901,2038
2007-02-01,221909,5390
2007-02-01,222010,16823
2007-02-01,222090,31453
2007-02-01,231010,2905
2007-02-01,231020,1071
2007-02-01,231090,2598
2007-02-01,239100,594
2007-02-01,239201,2543
2007-02-01,239202,4013
2007-02-01,239209,1805
2007-02-01,239310,1881
2007-02-01,239391,747
2007-02-01,239399,812
2007-02-01,239410,2617
2007-02-01,239421,220
2007-02-01,239422,2223
2007-02-01,239510,1175
2007-02-01,239591,2139
2007-02-01,239592,5095
2007-02-01,239593,1669
2007-02-01,239600,2153
2007-02-01,239900,4520
2007-02-01,241001,1623
2007-02-01,241009,24509
2007-02-01,242010,2679
2007-02-01,242090,1876
2007-02-01,243100,4930
2007-02-01,243200,4617
2007-02-01,251101,8853
2007-02-01,251102,10946
2007-02-01,251200,3961
2007-02-01,251300,116
2007-02-01,252000,260
2007-02-01,259100,5589
2007-02-01,259200,3770
2007-02-01,259301,1396
2007-02-01,259302,713
2007-02-01,259309,2288
2007-02-01,259910,4405
2007-02-01,259991,514
2007-02-01,259992,159
2007-02-01,259993,13055
2007-02-01,259999,28064
2007-02-01,261000,600
2007-02-01,262000,1792
2007-02-01,263000,890
2007-02-01,264000,3573
2007-02-01,265101,1983
2007-02-01,265102,915
2007-02-01,265200,92
2007-02-01,266010,740
2007-02-01,266090,2239
2007-02-01,267001,1515
2007-02-01,267002,-99
2007-02-01,268000,-99
2007-02-01,271010,4904
2007-02-01,271020,3436
2007-02-01,272000,1830
2007-02-01,273110,29
2007-02-01,273190,2577
2007-02-01,274000,1733
2007-02-01,275010,4073
2007-02-01,275020,2918
2007-02-01,275091,828
2007-02-01,275092,312
2007-02-01,275099,3497
2007-02-01,279000,4539
2007-02-01,281100,1411
2007-02-01,281201,2559
2007-02-01,281301,2474
2007-02-01,281400,1051
2007-02-01,281500,457
2007-02-01,281600,2249
2007-02-01,281700,166
2007-02-01,281900,6178
2007-02-01,282110,642
2007-02-01,282120,10988
2007-02-01,282130,1287
2007-02-01,282200,1267
2007-02-01,282300,1799
2007-02-01,282400,1144
2007-02-01,282500,3362
2007-02-01,282600,383
2007-02-01,282901,368
2007-02-01,282909,9922
2007-02-01,291000,19345
2007-02-01,292000,6274
2007-02-01,293011,851
2007-02-01,293090,38634
2007-02-01,301100,3723
2007-02-01,301200,894
2007-02-01,302000,5609
2007-02-01,303000,307
2007-02-01,309100,1316
2007-02-01,309200,1068
2007-02-01,309900,335
2007-02-01,310010,13761
2007-02-01,310020,3277
2007-02-01,310030,2849
2007-02-01,321011,338
2007-02-01,321012,108
2007-02-01,321020,304
2007-02-01,322001,192
2007-02-01,323001,811
2007-02-01,324000,795
2007-02-01,329010,420
2007-02-01,329020,648
2007-02-01,329030,316
2007-02-01,329040,303
2007-02-01,329090,8517
2007-02-01,331101,1155
2007-02-01,331210,856
2007-02-01,331220,249
2007-02-01,331290,2166
2007-02-01,331301,125
2007-02-01,331400,297
2007-02-01,331900,3626
2007-02-01,332000,682
2007-02-01,351110,3126
2007-02-01,351130,725
2007-02-01,351190,293
2007-02-01,351201,1482
2007-02-01,351310,-99
2007-02-01,351320,26537
2007-02-01,352010,52
2007-02-01,352020,5206
2007-02-01,353001,9
2007-02-01,360010,2092
2007-02-01,360020,5685
2007-02-01,370000,871
2007-02-01,381100,17479
2007-02-01,381200,2340
2007-02-01,382010,1147
2007-02-01,382020,1454
2007-02-01,390000,424
2007-02-01,410011,122599
2007-02-01,410021,93664
2007-02-01,421000,43577
2007-02-01,422100,840
2007-02-01,422200,33486
2007-02-01,429010,5837
2007-02-01,429090,31593
2007-02-01,431100,649
2007-02-01,431210,9068
2007-02-01,431220,731
2007-02-01,432110,517
2007-02-01,432190,16445
2007-02-01,432200,6630
2007-02-01,432910,1519
2007-02-01,432920,1012
2007-02-01,432990,6575
2007-02-01,433010,1840
2007-02-01,433020,1995
2007-02-01,433030,158
2007-02-01,433040,2670
2007-02-01,433090,416
2007-02-01,439100,1432
2007-02-01,439910,2638
2007-02-01,439990,11282
2007-02-01,451110,18092
2007-02-01,451190,5046
2007-02-01,451210,1462
2007-02-01,451290,731
2007-02-01,452101,1931
2007-02-01,452210,726
2007-02-01,452220,1173
2007-02-01,452300,633
2007-02-01,452401,1406
2007-02-01,452500,223
2007-02-01,452600,3016
2007-02-01,452700,207
2007-02-01,452800,585
2007-02-01,452910,297
2007-02-01,452990,10470
2007-02-01,453100,11857
2007-02-01,453210,5127
2007-02-01,453220,585
2007-02-01,453291,10475
2007-02-01,453292,239
2007-02-01,454010,2992
2007-02-01,454020,145
2007-02-01,461011,22712
2007-02-01,461012,269
2007-02-01,461013,164
2007-02-01,461014,348
2007-02-01,461019,1282
2007-02-01,461021,5206
2007-02-01,461022,16
2007-02-01,461029,337
2007-02-01,461031,177
2007-02-01,461032,2625
2007-02-01,461039,1582
2007-02-01,461040,4600
2007-02-01,461091,253
2007-02-01,461092,149
2007-02-01,461093,222
2007-02-01,461094,250
2007-02-01,461095,189
2007-02-01,461099,3613
2007-02-01,462110,-99
2007-02-01,462120,1396
2007-02-01,462131,5306
2007-02-01,462132,611
2007-02-01,462190,844
2007-02-01,462201,403
2007-02-01,462209,322
2007-02-01,463111,2948
2007-02-01,463112,1833
2007-02-01,463121,1873
2007-02-01,463129,1338
2007-02-01,463130,730
2007-02-01,463140,8771
2007-02-01,463151,556
2007-02-01,463152,620
2007-02-01,463153,415
2007-02-01,463154,643
2007-02-01,463159,760
2007-02-01,463160,7648
2007-02-01,463170,986
2007-02-01,463180,12784
2007-02-01,463191,972
2007-02-01,463199,13825
2007-02-01,463211,1625
2007-02-01,463212,115
2007-02-01,463219,6629
2007-02-01,463220,3819
2007-02-01,463300,4432
2007-02-01,464111,2736
2007-02-01,464112,1044
2007-02-01,464113,662
2007-02-01,464114,352
2007-02-01,464119,1140
2007-02-01,464121,70
2007-02-01,464122,258
2007-02-01,464129,4634
2007-02-01,464130,1922
2007-02-01,464141,537
2007-02-01,464142,248
2007-02-01,464149,867
2007-02-01,464150,214
2007-02-01,464211,2023
2007-02-01,464212,1681
2007-02-01,464221,1971
2007-02-01,464222,617
2007-02-01,464223,4367
2007-02-01,464310,16844
2007-02-01,464320,6258
2007-02-01,464330,2222
2007-02-01,464340,850
2007-02-01,464410,1604
2007-02-01,464420,2148
2007-02-01,464501,1875
2007-02-01,464502,2152
2007-02-01,464610,312
2007-02-01,464620,1722
2007-02-01,464631,234
2007-02-01,464632,2364
2007-02-01,464910,309
2007-02-01,464920,3839
2007-02-01,464930,1376
2007-02-01,464940,475
2007-02-01,464950,620
2007-02-01,464991,547
2007-02-01,464999,1543
2007-02-01,465100,5172
2007-02-01,465210,2220
2007-02-01,465220,440
2007-02-01,465310,2237
2007-02-01,465320,377
2007-02-01,465330,475
2007-02-01,465340,1262
2007-02-01,465350,1428
2007-02-01,465360,48
2007-02-01,465390,3308
2007-02-01,465400,1875
2007-02-01,465500,78
2007-02-01,465610,497
2007-02-01,465690,579
2007-02-01,465910,1882
2007-02-01,465920,288
2007-02-01,465930,2405
2007-02-01,465990,7118
2007-02-01,466110,4108
2007-02-01,466121,2625
2007-02-01,466129,769
2007-02-01,466200,3397
2007-02-01,466310,258
2007-02-01,466320,2662
2007-02-01,466330,5948
2007-02-01,466340,1253
2007-02-01,466350,762
2007-02-01,466360,2054
2007-02-01,466370,207
2007-02-01,466391,686
2007-02-01,466399,7265
2007-02-01,466910,59
2007-02-01,466920,644
2007-02-01,466931,730
2007-02-01,466932,4216
2007-02-01,466939,1035
2007-02-01,466940,1510
2007-02-01,466990,576
2007-02-01,469010,596
2007-02-01,469090,20993
2007-02-01,471110,39163
2007-02-01,471120,83946
2007-02-01,471130,13953
2007-02-01,471190,7270
2007-02-01,471900,4570
2007-02-01,472111,1317
2007-02-01,472112,1438
2007-02-01,472120,5341
2007-02-01,472130,8015
2007-02-01,472140,1863
2007-02-01,472150,606
2007-02-01,472160,2413
2007-02-01,472171,11770
2007-02-01,472172,2254
2007-02-01,472190,9836
2007-02-01,472200,1548
2007-02-01,472300,111
2007-02-01,473000,50952
2007-02-01,474010,5838
2007-02-01,474020,1390
2007-02-01,475110,1863
2007-02-01,475120,739
2007-02-01,475190,2327
2007-02-01,475210,995
2007-02-01,475220,2544
2007-02-01,475230,9933
2007-02-01,475240,5773
2007-02-01,475250,1304
2007-02-01,475260,1042
2007-02-01,475270,685
2007-02-01,475290,18721
2007-02-01,475300,21152
2007-02-01,475410,5262
2007-02-01,475420,721
2007-02-01,475430,2817
2007-02-01,475440,4646
2007-02-01,475490,10300
2007-02-01,476110,3772
2007-02-01,476120,728
2007-02-01,476130,6188
2007-02-01,476200,262
2007-02-01,476310,3811
2007-02-01,476320,423
2007-02-01,476400,3884
2007-02-01,477110,2893
2007-02-01,477120,439
2007-02-01,477130,2992
2007-02-01,477140,5431
2007-02-01,477150,1194
2007-02-01,477190,35029
2007-02-01,477210,1153
2007-02-01,477220,9094
2007-02-01,477230,4382
2007-02-01,477290,2499
2007-02-01,477310,29373
2007-02-01,477320,8031
2007-02-01,477330,2106
2007-02-01,477410,5223
2007-02-01,477420,2202
2007-02-01,477430,614
2007-02-01,477440,3208
2007-02-01,477450,1313
2007-02-01,477460,2412
2007-02-01,477470,1941
2007-02-01,477480,284
2007-02-01,477490,18918
2007-02-01,477810,135
2007-02-01,477820,40
2007-02-01,477830,259
2007-02-01,477840,9
2007-02-01,477890,294
2007-02-01,478010,241
2007-02-01,478090,172
2007-02-01,479101,606
2007-02-01,479109,491
2007-02-01,479900,1829
2007-02-01,491110,4906
2007-02-01,491120,494
2007-02-01,491200,4905
2007-02-01,492110,61404
2007-02-01,492120,28931
2007-02-01,492130,276
2007-02-01,492140,2000
2007-02-01,492150,27857
2007-02-01,492160,316
2007-02-01,492170,818
2007-02-01,492180,2591
2007-02-01,492190,7086
2007-02-01,492210,711
2007-02-01,492221,2184
2007-02-01,492229,12082
2007-02-01,492230,1261
2007-02-01,492240,3333
2007-02-01,492250,2125
2007-02-01,492280,16477
2007-02-01,492290,73463
2007-02-01,493110,300
2007-02-01,493200,1423
2007-02-01,501100,264
2007-02-01,501200,2474
2007-02-01,502101,839
2007-02-01,502200,1593
2007-02-01,511000,3893
2007-02-01,512000,798
2007-02-01,521010,3660
2007-02-01,521020,2915
2007-02-01,521030,-99
2007-02-01,522010,922
2007-02-01,522020,1172
2007-02-01,522091,122
2007-02-01,522092,715
2007-02-01,522099,3698
2007-02-01,523011,3169
2007-02-01,523019,291
2007-02-01,523020,823
2007-02-01,523031,201
2007-02-01,523039,547
2007-02-01,523090,12013
2007-02-01,524110,792
2007-02-01,524120,6433
2007-02-01,524130,541
2007-02-01,524190,4452
2007-02-01,524210,338
2007-02-01,524220,314
2007-02-01,524230,1049
2007-02-01,524290,8693
2007-02-01,524310,1391
2007-02-01,524320,42
2007-02-01,524330,190
2007-02-01,524390,1180
2007-02-01,530010,9617
2007-02-01,530090,1675
2007-02-01,551010,5704
2007-02-01,551021,342
2007-02-01,551022,33390
2007-02-01,551023,16859
2007-02-01,551090,2023
2007-02-01,552000,548
2007-02-01,561011,43380
2007-02-01,561012,4671
2007-02-01,561013,32411
2007-02-01,561014,4032
2007-02-01,561019,30866
2007-02-01,561020,3189
2007-02-01,561030,5134
2007-02-01,561040,87
2007-02-01,562010,15409
2007-02-01,562091,3075
2007-02-01,562099,616
2007-02-01,581100,7591
2007-02-01,581300,14141
2007-02-01,581900,582
2007-02-01,591110,5217
2007-02-01,591120,175
2007-02-01,591200,601
2007-02-01,591300,2686
2007-02-01,592000,221
2007-02-01,601000,5402
2007-02-01,602100,4842
2007-02-01,602200,7698
2007-02-01,602310,2877
2007-02-01,602320,3548
2007-02-01,602900,838
2007-02-01,611010,735
2007-02-01,611090,27871
2007-02-01,612000,7202
2007-02-01,613000,335
2007-02-01,614010,3973
2007-02-01,614090,754
2007-02-01,619000,9443
2007-02-01,620100,23999
2007-02-01,620200,853
2007-02-01,620300,294
2007-02-01,620900,24265
2007-02-01,631110,4226
2007-02-01,631120,62
2007-02-01,631190,470
2007-02-01,631200,68
2007-02-01,639100,622
2007-02-01,639900,279
2007-02-01,641100,5
2007-02-01,641910,4986
2007-02-01,641930,46020
2007-02-01,641941,2483
2007-02-01,641942,161
2007-02-01,641943,431
2007-02-01,642000,46
2007-02-01,643001,16
2007-02-01,643009,10
2007-02-01,649100,86
2007-02-01,649210,545
2007-02-01,649220,9424
2007-02-01,649290,7802
2007-02-01,649910,84
2007-02-01,649991,257
2007-02-01,649999,6179
2007-02-01,651110,8204
2007-02-01,651120,5849
2007-02-01,651130,1023
2007-02-01,651210,7728
2007-02-01,651220,12332
2007-02-01,651310,29590
2007-02-01,651320,263
2007-02-01,652000,105
2007-02-01,653000,7819
2007-02-01,661111,522
2007-02-01,661121,32
2007-02-01,661131,578
2007-02-01,661910,1471
2007-02-01,661920,1323
2007-02-01,661930,104
2007-02-01,661991,102
2007-02-01,661992,-99
2007-02-01,661999,1267
2007-02-01,662010,116
2007-02-01,662020,5771
2007-02-01,662090,2666
2007-02-01,663000,779
2007-02-01,681010,2367
2007-02-01,681020,155
2007-02-01,681098,57171
2007-02-01,681099,13165
2007-02-01,682010,6504
2007-02-01,682091,1616
2007-02-01,682099,14721
2007-02-01,691001,17813
2007-02-01,691002,4956
2007-02-01,692000,30764
2007-02-01,702010,759
2007-02-01,702091,17585
2007-02-01,702092,21999
2007-02-01,702099,26027
2007-02-01,711001,13764
2007-02-01,711002,2207
2007-02-01,711003,6180
2007-02-01,711009,15549
2007-02-01,712000,2657
2007-02-01,721010,487
2007-02-01,721020,1233
2007-02-01,721030,480
2007-02-01,721090,231
2007-02-01,722010,644
2007-02-01,722020,223
2007-02-01,731001,2144
2007-02-01,731009,12203
2007-02-01,732000,2708
2007-02-01,741000,700
2007-02-01,742000,1919
2007-02-01,749001,234
2007-02-01,749002,105
2007-02-01,749003,17
2007-02-01,749009,6073
2007-02-01,750000,1467
2007-02-01,771110,452
2007-02-01,771190,2112
2007-02-01,771210,156
2007-02-01,771220,-99
2007-02-01,771290,854
2007-02-01,772010,113
2007-02-01,772091,94
2007-02-01,772099,1518
2007-02-01,773010,369
2007-02-01,773020,31
2007-02-01,773030,1463
2007-02-01,773040,675
2007-02-01,773090,5516
2007-02-01,774000,665
2007-02-01,780000,92311
2007-02-01,791100,7961
2007-02-01,791200,4273
2007-02-01,791901,109
2007-02-01,791909,2448
2007-02-01,801010,5677
2007-02-01,801020,1279
2007-02-01,801090,109904
2007-02-01,811000,274
2007-02-01,812010,69237
2007-02-01,812020,588
2007-02-01,812090,5274
2007-02-01,813000,3711
2007-02-01,821100,1609
2007-02-01,821900,2095
2007-02-01,822000,41753
2007-02-01,823000,690
2007-02-01,829100,233
2007-02-01,829200,3488
2007-02-01,829900,89863
2007-02-01,851010,2586
2007-02-01,851020,195225
2007-02-01,852100,48670
2007-02-01,852200,9492
2007-02-01,853100,14290
2007-02-01,853201,30606
2007-02-01,853300,1799
2007-02-01,854910,2536
2007-02-01,854920,146
2007-02-01,854930,1837
2007-02-01,854940,6123
2007-02-01,854950,371
2007-02-01,854960,519
2007-02-01,854990,6637
2007-02-01,855000,445
2007-02-01,861010,54667
2007-02-01,861020,2987
2007-02-01,862110,5219
2007-02-01,862120,570
2007-02-01,862130,868
2007-02-01,862200,6297
2007-02-01,863110,5712
2007-02-01,863120,5757
2007-02-01,863190,2810
2007-02-01,863200,7559
2007-02-01,863300,5902
2007-02-01,864000,10966
2007-02-01,869010,468
2007-02-01,869090,65292
2007-02-01,870100,858
2007-02-01,870210,13831
2007-02-01,870220,2354
2007-02-01,870910,697
2007-02-01,870920,312
2007-02-01,870990,770
2007-02-01,880000,2027
2007-02-01,900011,1887
2007-02-01,900021,524
2007-02-01,900030,505
2007-02-01,900040,-99
2007-02-01,900091,326
2007-02-01,910100,738
2007-02-01,910200,342
2007-02-01,910300,981
2007-02-01,910900,449
2007-02-01,920001,2892
2007-02-01,920009,25627
2007-02-01,931010,20286
2007-02-01,931020,2173
2007-02-01,931030,391
2007-02-01,931041,36
2007-02-01,931042,732
2007-02-01,931050,524
2007-02-01,931090,638
2007-02-01,939010,1154
2007-02-01,939020,1458
2007-02-01,939030,2522
2007-02-01,939090,3833
2007-02-01,941100,5158
2007-02-01,941200,4731
2007-02-01,942000,24487
2007-02-01,949100,34675
2007-02-01,949200,177
2007-02-01,949910,5807
2007-02-01,949920,56481
2007-02-01,949930,1226
2007-02-01,949990,77178
2007-02-01,951100,1535
2007-02-01,951200,923
2007-02-01,952100,2114
2007-02-01,952200,344
2007-02-01,952300,179
2007-02-01,952910,409
2007-02-01,952920,327
2007-02-01,952990,830
2007-02-01,960101,195
2007-02-01,960102,5151
2007-02-01,960201,9565
2007-02-01,960202,2016
2007-02-01,960300,4966
2007-02-01,960910,1086
2007-02-01,960990,60307
2007-02-01,999999,11710
2007-03-01,11111,2906
2007-03-01,11112,4223
2007-03-01,11119,22106
2007-03-01,11121,2196
2007-03-01,11129,1194
2007-03-01,11130,409
2007-03-01,11211,27723
2007-03-01,11291,495
2007-03-01,11299,12342
2007-03-01,11310,3495
2007-03-01,11321,788
2007-03-01,11329,4215
2007-03-01,11331,3029
2007-03-01,11341,324
2007-03-01,11342,1096
2007-03-01,11400,14464
2007-03-01,11501,4727
2007-03-01,11509,5
2007-03-01,11911,784
2007-03-01,11912,1250
2007-03-01,11990,502
2007-03-01,12110,28179
2007-03-01,12121,469
2007-03-01,12200,6212
2007-03-01,12311,28923
2007-03-01,12319,934
2007-03-01,12320,3226
2007-03-01,12410,172
2007-03-01,12420,583
2007-03-01,12490,2972
2007-03-01,12510,3276
2007-03-01,12590,-99
2007-03-01,12600,2440
2007-03-01,12701,2937
2007-03-01,12709,457
2007-03-01,12800,153
2007-03-01,12900,859
2007-03-01,13011,1005
2007-03-01,13012,421
2007-03-01,13013,278
2007-03-01,13019,1195
2007-03-01,13020,959
2007-03-01,14113,58790
2007-03-01,14114,6277
2007-03-01,14115,1374
2007-03-01,14121,1056
2007-03-01,14211,392
2007-03-01,14221,1357
2007-03-01,14410,4029
2007-03-01,14420,38
2007-03-01,14430,52
2007-03-01,14440,-99
2007-03-01,14510,1931
2007-03-01,14520,174
2007-03-01,14610,10827
2007-03-01,14620,74
2007-03-01,14710,510
2007-03-01,14720,18
2007-03-01,14810,3395
2007-03-01,14820,3999
2007-03-01,14910,791
2007-03-01,14920,33
2007-03-01,14930,104
2007-03-01,14990,536
2007-03-01,16111,2520
2007-03-01,16112,1086
2007-03-01,16113,442
2007-03-01,16119,2527
2007-03-01,16120,6152
2007-03-01,16130,9763
2007-03-01,16140,228
2007-03-01,16150,162
2007-03-01,16190,4950
2007-03-01,16210,173
2007-03-01,16220,306
2007-03-01,16230,-99
2007-03-01,16291,751
2007-03-01,16292,253
2007-03-01,16299,775
2007-03-01,17010,47
2007-03-01,17020,70
2007-03-01,21010,1043
2007-03-01,21020,185
2007-03-01,21030,353
2007-03-01,22010,2770
2007-03-01,22020,1879
2007-03-01,24010,2961
2007-03-01,24020,2039
2007-03-01,31110,6212
2007-03-01,31120,10159
2007-03-01,31130,-99
2007-03-01,31200,309
2007-03-01,31300,326
2007-03-01,32000,139
2007-03-01,51000,184
2007-03-01,61000,8258
2007-03-01,62000,901
2007-03-01,71000,-99
2007-03-01,72910,1610
2007-03-01,72990,4004
2007-03-01,81100,474
2007-03-01,81200,807
2007-03-01,81300,3943
2007-03-01,81400,487
2007-03-01,89110,-99
2007-03-01,89120,546
2007-03-01,89200,56
2007-03-01,89300,950
2007-03-01,89900,2682
2007-03-01,91000,39531
2007-03-01,99000,958
2007-03-01,101011,18551
2007-03-01,101012,12664
2007-03-01,101013,302
2007-03-01,101020,13899
2007-03-01,101030,11012
2007-03-01,101040,2851
2007-03-01,101091,1492
2007-03-01,101099,3141
2007-03-01,102001,9155
2007-03-01,102002,352
2007-03-01,102003,246
2007-03-01,103011,8004
2007-03-01,103012,1477
2007-03-01,103020,6835
2007-03-01,103030,2280
2007-03-01,103091,1456
2007-03-01,103099,7455
2007-03-01,104011,10379
2007-03-01,104012,1763
2007-03-01,104013,5285
2007-03-01,104020,52
2007-03-01,105010,11013
2007-03-01,105020,6571
2007-03-01,105030,5127
2007-03-01,105090,6467
